"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01003913",05/01/25,"203728-0001-003 B T S GROUP INC","R1",30.00,"28",4224,"57",1.68,"TN",$46.50,"/ TN",$78.12,,1.68,"TN",$46.50,"/ TN",$78.12,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01003916",05/01/25,"215659-0002-001 GABRIEL VIELMA","R1",30.00,"28",4226,"62",9.54,"TN",$46.50,"/ TN",$443.61,,9.54,"TN",$46.50,"/ TN",$443.61,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01003947",05/01/25,"209226-0001-001 MALLORY ALEXANDER","R1",30.00,"28",4223,"79",1.33,"TN",$46.50,"/ TN",$61.85,,1.33,"TN",$46.50,"/ TN",$61.85,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01003976",05/01/25,"209686-0001-002 UNITRADE STADIUM","R1",30.00,"28",4221,"56",1.26,"TN",$46.50,"/ TN",$58.59,,1.26,"TN",$46.50,"/ TN",$58.59,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004045",05/01/25,"200907-0001-001 WERNER ENTERPRISES","R1",30.00,"28",4224,"57",1.04,"TN",$46.50,"/ TN",$48.36,,1.04,"TN",$46.50,"/ TN",$48.36,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004057",05/01/25,"210584-0001-002 LOWE'S","R2",30.00,"28",4226,"62",7.62,"TN",$46.50,"/ TN",$354.33,,7.62,"TN",$46.50,"/ TN",$354.33,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004058",05/01/25,"215926-0001-001 PAISANO HOME BUILDERS","R1",30.00,"28",4221,"56",6.21,"TN",$46.50,"/ TN",$288.77,,6.21,"TN",$46.50,"/ TN",$288.77,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004067",05/01/25,"215945-0001-001 K M FORWARDING","R1",30.00,"28",4223,"79",3.32,"TN",$46.50,"/ TN",$154.38,,3.32,"TN",$46.50,"/ TN",$154.38,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004137",05/01/25,"210131-0001-001 TKR USA INC","R1",30.00,"28",4224,"57",0.30,"TN",$46.50,"/ TN",$13.95,,0.30,"TN",$46.50,"/ TN",$13.95,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004148",05/01/25,"202566-0001-001 ROBERT BOSCH CORP","R1",30.00,"28",4223,"79",0.93,"TN",$46.50,"/ TN",$43.25,,0.93,"TN",$46.50,"/ TN",$43.25,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004165",05/01/25,"211219-0001-001 TRI-NATIONAL INC","R1",30.00,"28",4221,"56",1.74,"TN",$46.50,"/ TN",$80.91,,1.74,"TN",$46.50,"/ TN",$80.91,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004171",05/01/25,"207669-0001-001 TRUCK MOVERS","R1",30.00,"28",4224,"57",3.92,"TN",$46.50,"/ TN",$182.28,,3.92,"TN",$46.50,"/ TN",$182.28,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004182",05/01/25,"200563-0001-001 HOWLAND SURVEYING","R1",10.00,"28",4226,"62",3.64,"TN",$46.50,"/ TN",$169.26,,3.64,"TN",$46.50,"/ TN",$169.26,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004195",05/02/25,"208512-0001-001 FORZA TRANSPORTATION","R1",30.00,"28",5226,"62",2.35,"TN",$46.50,"/ TN",$109.28,,2.35,"TN",$46.50,"/ TN",$109.28,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004199",05/02/25,"211312-0001-001 PROTRANS INTERNATIONAL","R1",30.00,"28",5223,"79",0.93,"TN",$46.50,"/ TN",$43.25,,0.93,"TN",$46.50,"/ TN",$43.25,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004204",05/02/25,"206421-0001-001 FLYING J #48800","R2",30.00,"28",5221,"56",10.64,"TN",$46.50,"/ TN",$494.76,,10.64,"TN",$46.50,"/ TN",$494.76,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004216",05/02/25,"215911-0001-001 JEFFERSON FORWARDING","R1",30.00,"28",5226,"62",0.75,"TN",$46.50,"/ TN",$34.88,,0.75,"TN",$46.50,"/ TN",$34.88,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004216",05/02/25,"215911-0001-001 JEFFERSON FORWARDING","R1",30.00,"09",5226,"62",2.00,"EA",$10.00,"/ EA",$20.00,,2.00,"EA",$10.00,"/ EA",$20.00,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004221",05/02/25,"208886-0001-001 FONTAINE MODIFICATION","R1",30.00,"28",5224,"57",0.19,"TN",$46.50,"/ TN",$8.84,,0.19,"TN",$46.50,"/ TN",$8.84,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004228",05/02/25,"213636-0001-002 CARTER EXPRESS INC","R1",30.00,"28",5225,"42",1.34,"TN",$46.50,"/ TN",$62.31,,1.34,"TN",$46.50,"/ TN",$62.31,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004279",05/02/25,"215952-0001-001 ASTOR COMPANY","R1",30.00,"28",5224,"57",1.04,"TN",$46.50,"/ TN",$48.36,,1.04,"TN",$46.50,"/ TN",$48.36,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004280",05/02/25,"202091-0001-001 AMERICA DISPATCH","R1",30.00,"28",5223,"79",1.64,"TN",$46.50,"/ TN",$76.26,,1.64,"TN",$46.50,"/ TN",$76.26,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004286",05/02/25,"203268-0002-001 MIDWEST STERILIZATION","R1",10.00,"13",5226,"62",2.91,"TN",$216.50,"/ TN",$630.02,,2.91,"TN",$216.50,"/ TN",$630.02,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004316",05/02/25,"214049-0001-001 TP COCINA LLC","R1",15.00,"28",5226,"62",0.56,"TN",$46.50,"/ TN",$26.04,,0.56,"TN",$46.50,"/ TN",$26.04,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004328",05/02/25,"211450-0001-001 DOCTORS HOSPITAL-COMP","R2",30.00,"28",5225,"42",3.46,"TN",$46.50,"/ TN",$160.89,,3.46,"TN",$46.50,"/ TN",$160.89,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004350",05/02/25,"205033-0003-002 MALL DEL NORTE","R1",30.00,"28",5224,"57",0.58,"TN",$46.50,"/ TN",$26.97,,0.58,"TN",$46.50,"/ TN",$26.97,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004364",05/02/25,"215937-0001-001 PALACIOS AND SONS","R1",30.00,"13",5223,"79",4.74,"TN",$216.50,"/ TN","$1,026.21",,4.74,"TN",$216.50,"/ TN","$1,026.21","$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004396",05/02/25,"206019-0001-001 D & J ALEXANDER DEVELOPMENT","R1",30.00,"28",5226,"62",3.81,"TN",$46.50,"/ TN",$177.17,,3.81,"TN",$46.50,"/ TN",$177.17,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004415",05/02/25,"201871-0001-001 LASER FORWARDING","R1",30.00,"28",5225,"42",1.43,"TN",$46.50,"/ TN",$66.50,,1.43,"TN",$46.50,"/ TN",$66.50,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004478",05/02/25,"201216-0001-001 PALOS GARZA FORWARDING","R1",30.00,"28",5223,"79",0.61,"TN",$46.50,"/ TN",$28.37,,0.61,"TN",$46.50,"/ TN",$28.37,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004504",05/02/25,"201863-0001-001 S M T","R1",30.00,"28",5224,"57",1.41,"TN",$46.50,"/ TN",$65.57,,1.41,"TN",$46.50,"/ TN",$65.57,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: May 01, 2025 To May 31, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01004556",05/02/25,"204326-0001-001 CALVARY CATHOLIC CEMETARY","R1",30.00,"28",5224,"57",6.78,"TN",$46.50,"/ TN",$315.27,,6.78,"TN",$46.50,"/ TN",$315.27,"$109,363.64","$109,363.64",$0.00,$0.00,"$109,363.64","$109,363.64","[749 Tickets Reported]","alejandro 06/03/2025 4:41 PM","Southern Sanitation","Page -1 of 1"
