"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061039",09/01/25,"205033-0003-002 MALL DEL NORTE","R1",30.00,"28",1227,"37",0.79,"TN",$46.50,"/ TN",$36.74,,0.79,"TN",$46.50,"/ TN",$36.74,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061042",09/01/25,"210833-0001-001 FUEL AMERICA TRAVEL CTR","R1",30.00,"28",1221,"56",2.23,"TN",$46.50,"/ TN",$103.70,,2.23,"TN",$46.50,"/ TN",$103.70,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061076",09/01/25,"205033-0003-002 MALL DEL NORTE","R1",30.00,"28",1223,"79",1.10,"TN",$46.50,"/ TN",$51.15,,1.10,"TN",$46.50,"/ TN",$51.15,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061123",09/01/25,"216088-0001-001 LUXOR MAGIC STAR","R1",30.00,"28",1227,"37",2.47,"TN",$46.50,"/ TN",$114.86,,2.47,"TN",$46.50,"/ TN",$114.86,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061139",09/01/25,"208791-0001-001 EXPEDITOR'S INT'L OF WASHING","R2",30.00,"28",1224,"57",1.86,"TN",$46.50,"/ TN",$86.49,,1.86,"TN",$46.50,"/ TN",$86.49,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061160",09/01/25,"214368-0001-001 WINFIELD COMMUNITIES","R1",30.00,"28",1221,"56",3.16,"TN",$46.50,"/ TN",$146.94,,3.16,"TN",$46.50,"/ TN",$146.94,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061186",09/01/25,"214368-0002-001 WINFIELD COMMUNITIES","R1",30.00,"28",1221,"56",10.01,"TN",$46.50,"/ TN",$465.47,,10.01,"TN",$46.50,"/ TN",$465.47,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061213",09/01/25,"214368-0002-001 WINFIELD COMMUNITIES","R1",30.00,"28",1221,"56",2.50,"TN",$46.50,"/ TN",$116.25,,2.50,"TN",$46.50,"/ TN",$116.25,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061223",09/02/25,"216066-0001-001 WELL WASH","R1",30.00,"28",2224,"57",2.29,"TN",$46.50,"/ TN",$106.49,,2.29,"TN",$46.50,"/ TN",$106.49,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061234",09/02/25,"203122-0001-001 ZARSKY LUMBER","R1",30.00,"28",2221,"56",1.24,"TN",$46.50,"/ TN",$57.66,,1.24,"TN",$46.50,"/ TN",$57.66,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061246",09/02/25,"214049-0001-001 TP COCINA LLC","R1",15.00,"28",2227,"37",0.45,"TN",$46.50,"/ TN",$20.93,,0.45,"TN",$46.50,"/ TN",$20.93,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061264",09/02/25,"208484-0001-001 W W ROWLAND","R1",30.00,"28",2223,"79",2.88,"TN",$46.50,"/ TN",$133.92,,2.88,"TN",$46.50,"/ TN",$133.92,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061270",09/02/25,"214339-0001-001 LOVE'S TRAVEL STOPS 862","R2",30.00,"28",2221,"56",2.63,"TN",$46.50,"/ TN",$122.30,,2.63,"TN",$46.50,"/ TN",$122.30,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061275",09/02/25,"212307-0002-001 MISSION PRODUCE","R1",40.00,"28",2225,"42",2.00,"TN",$46.50,"/ TN",$93.00,,2.00,"TN",$46.50,"/ TN",$93.00,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061313",09/02/25,"201208-0001-003 BETHANY HOUSE","R1",10.00,"28",2227,"37",1.01,"TN",$46.50,"/ TN",$46.97,,1.01,"TN",$46.50,"/ TN",$46.97,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061327",09/02/25,"210378-0001-002 SOUTH TEXAS FOOD BANK","R1",30.00,"28",2224,"57",1.93,"TN",$46.50,"/ TN",$89.75,,1.93,"TN",$46.50,"/ TN",$89.75,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061350",09/02/25,"210131-0001-001 TKR USA INC","R1",30.00,"28",2223,"79",0.76,"TN",$46.50,"/ TN",$35.34,,0.76,"TN",$46.50,"/ TN",$35.34,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061378",09/02/25,"212307-0002-002 MISSION PRODUCE","R1",30.00,"13",2225,"42",9.16,"TN",$216.50,"/ TN","$1,983.14",,9.16,"TN",$216.50,"/ TN","$1,983.14","$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061393",09/02/25,"213875-0002-002 NORTHSTAR RECYCLING","R1",30.00,"28",2224,"57",0.97,"TN",$46.50,"/ TN",$45.11,,0.97,"TN",$46.50,"/ TN",$45.11,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061441",09/02/25,"213894-0001-001 TK AUTOMOTIVE LOG SOL","R1",30.00,"28",2223,"79",0.37,"TN",$46.50,"/ TN",$17.21,,0.37,"TN",$46.50,"/ TN",$17.21,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061462",09/02/25,"200563-0001-001 HOWLAND SURVEYING","R1",10.00,"28",2227,"37",3.97,"TN",$46.50,"/ TN",$184.61,,3.97,"TN",$46.50,"/ TN",$184.61,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061478",09/02/25,"204545-0001-001 PROLAMSA, INC","R1",30.00,"28",2225,"42",2.92,"TN",$46.50,"/ TN",$135.78,,2.92,"TN",$46.50,"/ TN",$135.78,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061501",09/02/25,"215842-0001-001 AMAYA GROUP","R1",30.00,"28",2224,"57",0.57,"TN",$46.50,"/ TN",$26.51,,0.57,"TN",$46.50,"/ TN",$26.51,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061518",09/02/25,"200746-0001-001 YUSEN LOGISTICS","R1",30.00,"28",2223,"79",1.36,"TN",$46.50,"/ TN",$63.24,,1.36,"TN",$46.50,"/ TN",$63.24,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061574",09/02/25,"215757-0001-001 PGT TRUCKING","R1",30.00,"28",2221,"56",1.74,"TN",$46.50,"/ TN",$80.91,,1.74,"TN",$46.50,"/ TN",$80.91,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061577",09/02/25,"208851-0001-001 TERRACON","R1",10.00,"28",2227,"37",5.53,"TN",$46.50,"/ TN",$257.15,,5.53,"TN",$46.50,"/ TN",$257.15,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061630",09/02/25,"213935-0001-001  G & H LOGISTICS","R1",30.00,"28",2225,"42",1.35,"TN",$46.50,"/ TN",$62.78,,1.35,"TN",$46.50,"/ TN",$62.78,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061651",09/02/25,"211450-0001-001 DOCTORS HOSPITAL-COMP","R2",30.00,"28",2224,"57",4.26,"TN",$46.50,"/ TN",$198.09,,4.26,"TN",$46.50,"/ TN",$198.09,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061676",09/02/25,"215839-0001-001 JIREH CUSTOMS","R1",30.00,"13",2223,"79",2.74,"TN",$216.50,"/ TN",$593.21,,2.74,"TN",$216.50,"/ TN",$593.21,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061696",09/02/25,"204203-0001-001 FLYING J #730","R2",30.00,"28",2221,"56",7.49,"TN",$46.50,"/ TN",$348.29,,7.49,"TN",$46.50,"/ TN",$348.29,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061729",09/02/25,"210687-0001-001 TARGET 2112","R1",30.00,"28",2227,"37",5.15,"TN",$46.50,"/ TN",$239.48,,5.15,"TN",$46.50,"/ TN",$239.48,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061737",09/02/25,"203654-0001-001 MC COYS BUILDING SUPPL","R1",30.00,"28",2223,"79",1.23,"TN",$46.50,"/ TN",$57.20,,1.23,"TN",$46.50,"/ TN",$57.20,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061743",09/02/25,"212205-0001-001 UETA INC-OPEN TOP","R1",30.00,"28",2225,"42",0.85,"TN",$46.50,"/ TN",$39.53,,0.85,"TN",$46.50,"/ TN",$39.53,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
"Selective Ticket Listing","Date Range: September 01, 2025 To September 30, 2025","Customer Range: 000000 To 999999",,"* indicates vehicle associated with the first completed range on the route.","BILLABLE Only","City Of Laredo Landfill","Type: Detailed Sort By Ticket Number",,,,,,,,,,,,,,,"01061758",09/02/25,"205784-0001-001 EXEL GLOBAL LOGISTICS","R1",30.00,"28",2224,"57",0.53,"TN",$46.50,"/ TN",$24.65,,0.53,"TN",$46.50,"/ TN",$24.65,"$105,787.14","$105,787.14",$0.00,$0.00,"$105,787.14","$105,787.14","[657 Tickets Reported]","alejandro 10/03/2025 2:49 PM","Southern Sanitation","Page -1 of 1"
